round,client_id,test_acc,test_loss,trust_score,is_malicious_detected,grad_norm,param_divergence,cosine_similarity,performance_variance,label_flip_score,predicted_trust,dp_epsilon,aggregation_method
4,15,0.9428571428571428,0.2912100301993212,0.9329166192871154,False,1.5931941270828247,0.08993220920480116,computed,computed,computed,-1.0,0.0,median
4,7,0.9428571428571428,0.2912100301993212,0.970610531369845,False,1.5931941270828247,0.017588635285695393,computed,computed,computed,-1.0,0.0,median
4,1,0.9428571428571428,0.2912100301993212,0.985752967596054,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
5,5,0.9523809523809523,0.2448956511227235,0.9868255871474743,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,2,0.9523809523809523,0.2448956511227235,0.9611717301999751,False,1.743520736694336,0.01411260302929319,computed,computed,computed,-1.0,0.0,median
5,10,0.9523809523809523,0.2448956511227235,0.7131256005068619,False,1.743520736694336,0.17045226494471233,computed,computed,computed,-1.0,0.0,median
5,19,0.9523809523809523,0.2448956511227235,0.9149885358475482,False,1.743520736694336,0.12051619866592012,computed,computed,computed,-1.0,0.0,median
5,0,0.9523809523809523,0.2448956511227235,0.9857561459243297,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,12,0.9523809523809523,0.2448956511227235,0.9658588486826122,False,1.743520736694336,0.029295879103498682,computed,computed,computed,-1.0,0.0,median
5,9,0.9523809523809523,0.2448956511227235,0.9980518939971923,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,16,0.9523809523809523,0.2448956511227235,0.8496821407973766,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,1,0.9523809523809523,0.2448956511227235,0.9957258902788162,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,4,0.9523809523809523,0.2448956511227235,0.9993421042323112,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,17,0.9523809523809523,0.2448956511227235,0.9721914434432983,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,8,0.9523809523809523,0.2448956511227235,0.9995902943611144,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,11,0.9523809523809523,0.2448956511227235,0.9938906003475189,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,6,0.9523809523809523,0.2448956511227235,0.997773510813713,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
5,18,0.9523809523809523,0.2448956511227235,0.9993909075081349,False,1.743520736694336,0.0,computed,computed,computed,-1.0,0.0,median
6,3,0.9809523809523809,0.2309712783002639,1.0,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,1,0.9809523809523809,0.2309712783002639,0.9987177670836448,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,4,0.9809523809523809,0.2309712783002639,0.9998026312696933,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,5,0.9809523809523809,0.2309712783002639,0.9960476761442423,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,15,0.9809523809523809,0.2309712783002639,0.9798749857861346,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,16,0.9809523809523809,0.2309712783002639,0.749759220416347,False,3.881308078765869,0.29306488831837973,computed,computed,computed,-1.0,0.0,median
6,9,0.9809523809523809,0.2309712783002639,0.9994155681991577,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,10,0.9809523809523809,0.2309712783002639,0.9032689891527096,False,3.881308078765869,0.015240987141927084,computed,computed,computed,-1.0,0.0,median
6,13,0.9809523809523809,0.2309712783002639,0.9970843717455863,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,2,0.9809523809523809,0.2309712783002639,0.9840573898472951,False,3.881308078765869,0.006134470303853353,computed,computed,computed,-1.0,0.0,median
6,18,0.9809523809523809,0.2309712783002639,0.9998172722524403,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,19,0.9809523809523809,0.2309712783002639,0.9633604365737929,False,3.881308078765869,0.015908748829245162,computed,computed,computed,-1.0,0.0,median
6,11,0.9809523809523809,0.2309712783002639,0.9916020676354944,False,3.881308078765869,0.009378732098230213,computed,computed,computed,-1.0,0.0,median
6,17,0.9809523809523809,0.2309712783002639,0.9916574330329895,False,3.881308078765869,0.0,computed,computed,computed,-1.0,0.0,median
6,7,0.9809523809523809,0.2309712783002639,0.828940188149611,False,3.881308078765869,0.2317756732304891,computed,computed,computed,-1.0,0.0,median
